Mysis MeasUUrements,,,,,,,,,,,,,,FF = Fresh FUUll,,F = Female,UU = UUnknown,F2 - LDM - Large Dark MarsUUpiUUm,,,,
1213,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,7.11,JJ,23:20,191, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1214,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,7.13,JJ,23:20,192, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1215,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.57,JJ,23:20,193, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1216,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.13,JJ,23:20,194, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1217,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,8.90,JJ,23:20,195, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1218,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,8.46,JJ,23:20,196, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1219,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,7.81,JJ,23:20,197, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1220,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.92,JJ,23:20,198, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1221,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.29,JJ,23:20,199, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1222,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,7.34,JJ,23:20,200, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1223,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,4.57,JJ,23:20,201, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1224,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,8.22,JJ,23:20,202, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1225,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,9.03,JJ,23:20,203, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1226,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.84,JJ,23:20,204, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1227,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.70,JJ,23:20,205, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1228,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.68,JJ,23:20,206, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1229,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.86,JJ,23:20,207, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1230,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,4.61,JJ,23:20,208, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1231,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.89,JJ,23:20,209, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1232,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.19,JJ,23:20,210, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1233,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,4.42,JJ,23:20,211, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1234,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,8.11,JJ,23:20,212, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1235,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.98,JJ,23:20,213, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1236,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.38,JJ,23:20,214, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1237,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.97,JJ,23:20,215, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1238,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.55,JJ,23:20,216, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1239,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,10.56,UU,23:20,217, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1240,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.62,JJ,23:20,218, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1241,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.50,JJ,23:20,219, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1242,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,4.84,JJ,23:20,220, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1243,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,8.24,JJ,23:20,221, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1244,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.86,JJ,23:20,222, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1245,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.78,JJ,23:20,223, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1246,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.22,JJ,23:20,224, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1247,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.56,JJ,23:20,225, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1248,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.59,JJ,23:20,226, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1249,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.54,JJ,23:20,227, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1250,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.24,JJ,23:20,228, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1251,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.92,JJ,23:20,229, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1252,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.41,JJ,23:20,230, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1253,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.12,JJ,23:20,231, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1254,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.62,JJ,23:20,232, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1255,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.11,JJ,23:20,233, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1256,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.46,JJ,23:20,234, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1257,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.62,JJ,23:20,235, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1258,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.78,JJ,23:20,236, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1259,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.36,JJ,23:20,237, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1260,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.06,JJ,23:20,238, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1261,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.17,JJ,23:20,239, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1262,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.72,JJ,23:20,240, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1263,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.50,JJ,23:20,241, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1264,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.50,JJ,23:20,242, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1265,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.71,JJ,23:20,243, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1266,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.92,JJ,23:20,244, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1267,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.05,JJ,23:20,245, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1268,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.84,JJ,23:20,246, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1269,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.76,JJ,23:20,247, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1270,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.69,JJ,23:20,248, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1271,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.54,JJ,23:20,249, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1272,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.08,JJ,23:20,250, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1273,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,8.07,JJ,23:20,251, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1274,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,7.54,JJ,23:20,252, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1275,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.17,JJ,23:20,253, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1276,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.88,JJ,23:20,254, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1277,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.65,JJ,23:20,255, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1278,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.16,JJ,23:20,256, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1279,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.61,JJ,23:20,257, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1280,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.87,JJ,23:20,258, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1281,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.72,JJ,23:20,259, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1282,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.07,JJ,23:20,260, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1283,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,17.78,M1,23:20,261, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1284,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.16,JJ,23:20,262, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1285,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.87,JJ,23:20,263, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1286,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.32,JJ,23:20,264, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1287,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.49,JJ,23:20,265, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1288,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.03,JJ,23:20,266, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1289,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,17.41,M1,23:20,267, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1290,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.52,JJ,23:20,268, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1291,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,8.21,JJ,23:20,269, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1292,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,8.28,JJ,23:20,270, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1293,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.74,JJ,23:20,271, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1294,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,13.56,M1,23:20,272, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1295,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.61,JJ,23:20,273, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1296,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.96,JJ,23:20,274, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1297,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.32,JJ,23:20,275, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1298,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.71,JJ,23:20,276, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1299,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,8.36,JJ,23:20,277, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1300,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.84,JJ,23:20,278, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1301,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,8.94,JJ,23:20,279, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1302,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.18,JJ,23:20,280, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1303,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,4.79,JJ,23:20,281, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1304,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.65,JJ,23:20,282, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1305,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,8.07,JJ,23:20,283, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1306,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.67,JJ,23:20,284, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1307,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,16.39,UU,23:20,285, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1308,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,15.95,UU,23:20,286, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1309,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.59,JJ,23:20,287, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1310,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.37,JJ,23:20,288, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1311,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,10.64,UU,23:20,289, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1312,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,7.45,JJ,23:20,290, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1313,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,7.65,JJ,23:20,291, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1314,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,7.45,JJ,23:20,292, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1315,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.10,JJ,23:20,293, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1316,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,4.49,JJ,23:20,294, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1317,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.92,JJ,23:20,295, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1318,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.82,JJ,23:20,296, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1319,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.46,JJ,23:20,297, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1320,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,8.74,JJ,23:20,298, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1321,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,15.93,M1,23:20,299, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1322,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.77,JJ,23:20,300, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1323,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.20,JJ,23:20,301, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1324,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,14.58,M1,23:20,302, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1325,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.12,JJ,23:20,303, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1326,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,11.00,UU,23:20,304, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1327,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,7.06,JJ,23:20,305, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1328,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.77,JJ,23:20,306, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1329,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.78,JJ,23:20,307, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1330,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.60,JJ,23:20,308, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1331,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.74,JJ,23:20,309, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1332,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.10,JJ,23:20,310, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1333,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.58,JJ,23:20,311, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1334,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.41,JJ,23:20,312, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1335,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.82,JJ,23:20,313, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1336,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.21,JJ,23:20,314, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1337,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.98,JJ,23:20,315, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1338,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,15.26,M1,23:20,316, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1339,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,8.43,JJ,23:20,317, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1340,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.52,JJ,23:20,318, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1341,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,10.69,UU,23:20,319, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1342,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.06,JJ,23:20,320, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1343,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.65,JJ,23:20,321, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1344,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,11.76,UU,23:20,322, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1345,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.75,JJ,23:20,323, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1346,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,9.73,JJ,23:20,324, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1347,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,8.84,JJ,23:20,325, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1348,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.85,JJ,23:20,326, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1349,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.50,JJ,23:20,327, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1350,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.17,JJ,23:20,328, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1351,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,7.63,JJ,23:20,329, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1352,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.88,JJ,23:20,330, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1353,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,7.38,JJ,23:20,331, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1354,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.65,JJ,23:20,332, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1355,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,8.99,JJ,23:20,333, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1356,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,8.75,JJ,23:20,334, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1357,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,8.10,JJ,23:20,335, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1358,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,15.09,M1,23:20,336, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1359,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.13,JJ,23:20,337, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1360,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.53,JJ,23:20,338, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1361,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.64,JJ,23:20,339, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1362,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.50,JJ,23:20,340, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1363,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,15.47,M1,23:20,341, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1364,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.47,JJ,23:20,342, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1365,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,5.89,JJ,23:20,343, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1366,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,7.63,JJ,23:20,344, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1367,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,11.16,UU,23:20,345, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1368,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.77,JJ,23:20,346, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1369,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.57,JJ,23:20,347, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
1370,Yes, 1.0 ,07/20/14,19924, 35.3 ,DIL-4,6.63,JJ,23:20,348, 712 ,,"September 12, 2014",PF,DIL_MYS_072014-014,,,,,,,
